label,review
Positive,awesome game for a change
Positive,Game of the year
Positive,IGN complained about a lack of diversity but youre literally playing as a monkey???? hello?
Positive,"I've played 10 mins and can already tell this will be a GOTY winner - brilliant graphics, gameplay and a monke with attitudes - you will go bananas for this game - apes together stronk"
Positive,macaco porrete 👍
Positive,"This is supposed to be the game of the year, hopefully, it lives up to its expectations!"
Positive,"great bosses and good animations with poor exploration experience.put their heart into the art style and music, get it if u r interested and not bad at action gamesps: exploration gets better in the second level, not bad but still too many invisible walls"
Positive,"Playing on an MSI 32 GB Ram RTX 4070 Core(TM) i9-13900HOverall the performance on my laptop is amazing! I heard AMD has issues but nothing that cant be remedied. The gameplay is fresh and not as challenging as Souls games. The narrative is great and the story manages to keep you intrigued. the lintier open world aspect is fresh and satisfying with this game It is a very big fresh breathe of air to see a game succeed, that denied DEI extortion. A game with its own diverse culture does not need western ideologies. These are video games that tell a story about something unique and This one is a video game made with care and creativity!overall 10/10"
Positive,"""By order of Xi Xi Ping, 2 billion Chinese must play!""Review after 40 Hours (Chapter 4 of 6)This is 100%, a Chinese take on God of War using the mythos of Journey to the West. The game expects that you have some knowledge of the original story as you will be retracing the steps of Sun Wukong to reclaim his lost power and challenge the Gods once more. If you are not familiar with Journey to the West, the story won't make a lot of sense and the game does not dole out enough lore through conversations or other methods to make up the difference.That being said, if you're the type of person to just play something like Elden Ring with zero regard for the story and world building, than you won't have an issue here. Black Myth Wukong is an extremely competent first attempt by Game Science and all though I have some caveats regarding it's game design and overall performance, they're minor enough for me to not really complain about them.One issue I will point out is that sometimes input reading is delayed or missed entirely, so you could finish a combo and say, press the button to chug from your flask and it will just not register whatsoever. That and some of the skill descriptions are clearly machine translated and not very clear, so you'll have to figure out some things on your own.By the way, the game isn't hard at all if you breezed through something like Shadows of the Erdtree, but some of the boss fights can be challenging if you don't know what you're doing. Also, experiment, experiment, experiment. The game is super generous with allowing you to do so.Do get Black Myth Wukong if:- You enjoy God of War style action games- You enjoy build crafting (the game is very generous with respecs)- Enjoy some ""souls-like"" features with the punishing stuff removed- Lots of boss fightsDon't get Black Myth Wukong if:- You haven't upgraded your PC in the last 4 years- You dislike God of War style action games- You hate anything ""souls-like""- You are worried about your expenditure going to the CCP"
Positive,Monke together strong
Positive,"You should not be asking is the game good, You should be asking is this the GOTY !!!"
Positive,No DEI = Thumbs up.
Positive,西游记│Journey To the West (2011)
Positive,"GOTY       9.5/10The fights and scenes are smooth and beautiful. The COMBAT is SO ADDICTIVE. Absolutely epic. The game runs quite stably.(3070+2.5K resolution+TSR+super resolution 60). The standard difficulty is easy for ACT/ARPG players, a bit hard for others. (enemies deal fairly damage, dodge windows are almost forgiving) BUT THE INVISIBLE WALLS ARE USELESS AND DISAPPOINTING, so it cant get a 10/10, but a 9.5/10 is still the GOTY of 2024."
Positive,"A fantastic game. Although the game has crashed for 7 times during the opening CG, I still want to give full marks to it. In order to fix the bug like me, you should use compatible mode to enter the game, update the NVIDIA driver and lower the graph quality. Once you finish the opening CG, you can set your graph quality higher and there will not be bugs. The art designing is out of this world. Many traditional Chinese cultural signs are displayed in the game, making it a imagined Chinese Utopia. Despite the scenery, the combat is so exciting that I can't help playing it from 10:00 a.m. to 9:00 p.m. and end up because of eye strain unwillingly. I love the game and I love Game Science."
Positive,"Reject modernity, embrace monke.10/10 game"
Positive,Masterpiece 10/10 GOTY contender comin right up!
Positive,Buy it!! Worth what it cost
Positive,1 hour in and already loving it.And now after 50 hours I can say this is how games should be. The story telling and the music beside the solid graphics and gameplay is just stunning. What a masterpiece.
Positive,黑神话：即见未来 ，为何不拜！我 ： buy了buy了
Positive,Interpreting art in the name of the game！
Positive,This is a masterpiece
Positive,"Seekor kera, terkurung, terpenjara dalam guaDi gunung tinggi, sunyi tempat hukuman para dewaBertindak sesuka hati loncat ke sana ke siniHiraukan semua masalah di muka bumi iniRise up into my worldRenew you definitionHa-ha-huI love you, Robin."
Positive,"Fun game and an amazing debut by Game Science, there are certainly a few minor things that isn't quite as polished but it's completely understandable from an inexperienced developer. You feel the love and the attention to detail from the people who worked on this project. While I don't think it's quite at the level of a Game of the Year contender, it has lived up to the hype which is no easy task. I look forward to any future project coming out of this studio."
Positive,"Incredible combat, graphics and smoothness, story is too complex to understand on the first run tho"
Positive,Devs are cooking
Positive,SENSATIONAL A BREATH OF FRESH AIR FOR THE GAMERS <3
Positive,go full monke
Positive,What an amazing game! Probably GOTY of 2024.
Positive,"Really good, only I have some problems and the game crash sometimes"
Positive,⠄⠄⠄⣠⢴⢴⡴⣤⢤⣄⠄⠄⢀⠄⣀⡤⣴⣺⡽⣯⡷⣦⣄⠄⠄⠄⠄⣔⢞⢝⢝⠽⡽⣽⣳⢿⡽⣏⣗⢗⢯⢯⣗⡯⡿⣽⢽⣷⣟⣷⣄ ⠄⠄⡗⡟⡼⣸⣁⢋⠎⠎⢯⢯⡧⡫⣎⡽⡹⠊⢍⠙⠜⠽⣳⢯⣿⣳ ⠄⠄⢕⠕⠁⣁⢬⢬⣌⠆⠅⢯⡻⣜⢷⠁⠌⡼⠲⠺⢮⡆⡉⢹⣺⣽ ⠄⠄⠄⡀⢐⠄⠄⠄⠈⠳⠁⡂⢟⣞⡏⠄⡹⠄⠄⠄⠄⠈⣺⡐⣞⣾ ⠄⠄⢰⡳⡹⢦⣀⣠⡠⠤⠄⡐⢝⣾⣳⣐⣌⠳⠦⠤⠤⣞⢼⢽⣻⡷ ⠄⠄⢸⣚⢆⢄⣈⠨⢊⢐⢌⠞⣞⣞⡗⡟⡾⣝⢦⣳⡳⣯⢿⣻⣽⣟ ⠄⠄⠘⡢⡫⢒⠒⣘⠰⣨⢴⣸⣺⣳⢥⢷⣳⣽⣳⢮⢝⢽⡯⣿⣺⡽ ⠄⠄⠄⠁⠪⠤⢑⢄⢽⡙⢽⣺⢾⢽⢯⡟⡽⣾⣎⡿⣮⡳⣹⣳⣗⠇ ⠄⠄⠄⠄⠁⠄⡸⡡⠑⠤⣠⡑⠙⠍⡩⡴⣽⡗⣗⣟⣷⣫⢳⢕⡏ ⠄⠄⠄⠄⠄⠄⢈⡇⡇⡆⡌⡀⡉⠫⡯⢯⡫⡷⣽⣺⣗⣟⡾⡼⡺ ⠄⠄⠄⠄⠄⠄⠄⡮⡎⡎⡎⣞⢲⡹⡵⡕⣇⡿⣽⣳⣟⣾⣳⡯⠉ ⠄⠄⠄⠄⠄⠄⠄⠄⢯⡣⡣⡣⡣⡣⣗⡽⣽⣳⢯⢷⣳⣻⣺⣗⡇ ⠄⠄⠄⠄⠄⠄⠄⠄⠄⠰⡙⠺⢪⢪⡺⡵⣯⣗⡯⡿⣽⢽⢾⣳⠏ ⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠐⠢⠄⣀⣀⢉⠊⣊⣉⡬⡶⡻⣝⡞ ⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠈⠙⢙⢑⢹⣘⠮⠛⠈ ⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠂⠁⠑⠁⠄⠄ monke
Positive,monkey jump jump so strong wow
Positive,"men see, men play, men happy"
Positive,game so far is good
Positive,No words can compare to the power of a single declaration: 俺老孙来也！
Positive,I've never wanted to be a monkey so bad in my life
Positive,"Wukong is mangkiGoku & Vegeta is mangkiKing Kong is mangki but bigI love mangki in every universeJokes aside Game Science really do hell of a job on their first AAA gamesafter finish the game i can say its solid 75/100, really great game specially for GameScience 1st AAA gameReally good art direction and the boss design hawly shite so good, hope they can improve the gameplay if they make wukong 2 (i really hope they make sequel)"
Positive,"It has been a great surprise, I didn't believe that a new chinese studio could deliver a game like this. Definitely game of the year material, a good take on the Journey to the West novel.I want address the 2 main flaws of this game:There's no combo system, I mean the combat feels good but you don't unlock special moves that let you mix light and heavy attacks to unleash powerful combos, plus some bosses can parry your heavy attack, so basically it's very effective to spam the light attack button with the occasional dodge.The other issue for me is that the game feels better in the more linear chapters, cause you have no map and tons of invisible walls but there are some many missable well hidden secrets, even entire areas and bosses. And exploration without the proper tools doesn't feel good, it breaks the pace from one boss fight to another, and this problem is particularly noticeable in chapter 3.Combat feels great, spell and transformation are cool, bosses are awesome and impressive enemy variety. Compelling story, interesting characters, extremely good music and cinematics. Crafting and upgrades are meaningful and you can respec easily without limits so you can try out every build you can think of without regrets.A well crafted title in so many aspects that deserve the praise and possibly the award for GOTY 2024."
Positive,"Played the first few hours. Very very satisfied. Plays like a cross between God of War and Dark Souls, except it's a LOT less punishing and frustrating than Dark Souls. Not to say it's an easy game, but the difficulty is just right. If you've every played  SoulsBorne game, you know how frustrating and unfair those games can feel. It's filled with an awesome and diverse array of enemies and bosses and the combat is very satisfying so far as well. If you know about Chinese culture and the classic ""Journey to the West,"" it makes this game all that more enjoyable. Awesome game."
Positive,"---{ Graphics }---☑ So stunning, you'll check if you're still in your room☐ More realistic than reality☐ Good, but critics want more diversity☐ Decent☐ Bad, if Monke isn't your style☐ Feels like Rio de Janeiro textures☐ Where are my pixels?---{ Gameplay }---☑ More satisfying than peeling a banana☐ Good, but not ""inclusive"" enough☐ Click frenzy for the non-thinkers☐ Meh☐ Play Pong if you're into politically correct games☐ Ragequit inducing tutorial---{ Audio }---☑ So good, neighbors will hear☐ Heavenly, but lacks monkey diversity☐ Good☐ Less impressive than monkey karaoke☐ Bad, if Monke style isn’t your thing☐ Speaking in sound effects---{ Audience }---☐ Kids☑ Teens☑ Adults with a Monke heart☐ Grandma (if she likes epic battles)☐ Not ""woke"" enough for some---{ PC Requirements }---☐ Casio calculator can handle it☐ Potato-powered system☐ Decent☐ Fast☑ High-end setup needed☐ Ask Elon Musk for a loan---{ Game Size }---☐ Floppy disk era☑ Big enough to make you question your storage☐ Manageable, but feels like a lot☐ Requires some space☑ Need a new hard drive☐ Buy a server if you're serious---{ Difficulty }---☐ Easy walk in the park☐ Simple, if critics had their way☐ You think it’s easy?☑ Return to Monke or quit☐ Prepare to suffer, warrior☐ Harder than solving a Rubik’s cube blindfolded---{ Grind }---☐ No grind☐ For leaderboard chasers☑ Basic survival, Monke style☐ Moderate grind☐ Too much grind for some☐ Become a Shaolin monk to master---{ Story }---☐ No story, according to non-players☑ Enough lore to captivate☐ Average☐ Good☑ Fascinating as ancient legend☐ Will take over your life---{ Game Time }---☐ Brief, like a 10-minute show☐ Short for survivors☐ Average☑ As long as evolution itself☐ To infinity and beyond---{ Price }---☐ Free, but too ""capitalist""☑ Worth every banana☐ Buy on sale if you must☐ If you have extra cash☐ Not for those avoiding real challenges☐ Might as well throw money out---{ Bugs }---☑ Bugs? None here☐ Small critters to squash☐ Annoying, but some call it a metaphor☐ Competition for ARK: Survival Evolved☐ Game or bug zoo?---{ Rating }---☐ 1, for those who missed the point☐ 2☐ 3☐ 4☐ 5☐ 6☐ 7☐ 8☐ 9☑ 10 - Brings you straight to Rio de JaneiroIf you thought Dark Souls and Elden Ring was tough, try surviving as Monke. And if you find yourself shouting ""Return to Monke"" mid-game... congratulations, you’ve truly grasped the essence of this game."
Positive,BEAUTIFUL GAME STILL DAY 1 SO IT NEED PATCH WORK BUT SO FAR SO GOOD STORY IS GREAT GAMEPLAY AMAZING JUST IN LOVE WITH THIS GAME RIGHT NOW AND IM ONLY 4 HOURS IN
Positive,Give me back my parry :(
Positive,MONKEY DO MONKEY BUSINESS! This game is amazing worth of buying!
Positive,Game of the YearThe flaws do not detract from the jade's essential beauty
Positive,"as a big fan of Chinese myth,i wanna say this game can satisfy my dream of being a character in this story.the fighting system is really cool,when u r on your way to face the boss,u can see those wonderful scenery.though it is a little bit hard for me to finish all fight for the first time, i would be patient to continue experiencing this game.i would give this game full mark"
Positive,This is the game that's going to make me update my graphics card to get to experience it in even higher quality. It's just so much fun and all the lore and everything from Journey to The West is amazing. Not even too far into it and I want this to win game of the year so bad
Positive,My pc has become a space heater for the winter ahead.Game is better than i anticipated
Positive,"The combat in this game is awesome, the story could use a little work, but overall a very fun game!"
Positive,"Insane graphics, fun combat and interesting stories. Highly recommended"
Positive,Monkey King from Dota got his own spin off before dota 3
Positive,"This game isn’t exactly easy, and you don’t get to pick the difficulty, but the awesome visuals and battles totally make up for it! The first 5 hours have some annoying invisible walls, but you’ll start to figure out where they are, so no big deal. Finding save points can be a bit tricky, but aside from that, I’m really enjoying it!8.5/10 (as for now)"
Positive,"Black Myth: Wukong is a very great AAA game. Everything in the game is perfect. This is the first Wukong-related game I've ever played, and it didn't disappoint me at all. Before the game was released, I have high expectations from developers. And this game fulfilled everything I had hoped for. This is a TRUE AAA game that I couldn't stop playing~!I can't wait to see more Wukong-related games, or Romance of the Three Kingdoms, or games from the Jinyon universe, especially ""The Return of the Condor Heroes"", This is my favorite movie that I would most like to see as a game~!9/10 ♥The subtitles are very small, I hope the developers will add options the can adjust the subtitles size very soon, especially adding the names of the characters who are speaking is something I really want to see in this game~! (Actually every games haha~) XD ♥"
Positive,"Be Monke, Have Stick, Beat Things With Stick"
Positive,"Absolutely based game, based devs, based monke. 10/10 GOTY."
Positive,She wu on my kong
Positive,"smooth mechanics, graphics are great, i didnt even want to skip the cut scenes. W monke!"
Positive,Best game I've ever played. Huge respect for developers with their efforts!
Positive,"buy it after 1 or 2 weeks when its patched, so many technical difficulties and game crashes, other than that the game is awesome, it just have this 1 annoying thing thats in other action games too where the attack of the enemy magnetize to your character, you think youre on a safe distance but nope, it will hit so just get used to dodging even if you think its not gonna hit. strong magnets on this one, its like when Havel 180s and fkn hit you"
Positive,⠀⠀⠀⠀⠀⠀⠀                            monke sees action⠀⠀⠀⠀⠀⠀⠀⠁⠁⠉⠉⠉⠀⠉⠈⠁⠈⡩⠉⠈⠉⠈⠈⠁⠉⠈⠁⠁⠁⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⡠⠤⠀⢠⠁⠠⢤⣀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⢀⡰⢶⢁⡰⣾⠏⠿⠶⡎⡱⣿⣿⣶⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢼⣿⣾⣿⡧⣟⡿⡹⣇⢷⢷⣿⡜⣿⣟⣻⣿⡄⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢸⣿⣿⣿⣷⣹⠿⣿⢶⣿⣷⣿⣿⣿⣿⣿⣿⡟⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠈⢿⣿⣿⣿⣷⣿⣿⣿⣿⣷⣭⣹⡿⡻⣭⣾⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣰⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡿⢽⣇⣮⡛⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣰⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡇⠍⢻⠱⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡗⠁⠀⠀⠀⠀⠀⠀⠀⠀⠀⣴⣿⣿⡿⢛⠿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠿⠛⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣾⣿⣿⣿⣛⡢⣜⣭⢿⣿⣿⣿⣿⣿⣿⡿⣇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣾⣿⣿⣿⣿⣳⡝⢦⢻⣟⣿⣿⣿⣿⢟⣛⣜⢻⡆⠀⠀⠀⠀⠀⠀⠀⠀⠀⣾⣿⣿⣿⣿⣿⡭⣏⣿⢻⣿⡷⣻⣿⣻⡯⣟⡟⡩⢷⠀⠀⠀⠀⠀⠀⠀⠀⢰⣿⣿⣿⣿⣿⣟⣯⠽⣟⡽⠞⣝⡝⡻⢻⣙⠦⠛⡹⣿⡆⠀⠀⠀⠀⠀⠀⠀⣼⣿⣿⣿⣿⣟⣾⢛⢼⡻⡧⡯⢇⡣⣵⠤⠘⠀⢄⠏⢫⠇⠀⠀⠀⠀⠀⠀⠀⣿⣿⣿⡿⣏⣾⣱⣉⣷⣶⣆⣶⣆⣆⠁⠁⠈⠀⠈⠀⠸⠹⠀⠀⠀⠀⠀⠀⢸⣋⠦⠓⠸⠟⠸⠣⠛⠘⠛⠛⠛⡻⣁⡄⡀⢀⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠈⠀⠀⠀⠠⠯⠿⠳⠟⠿⠁⠿⠿⠍⠧⠟⠿⠺⠽⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
Positive,Good as expected
Positive,i love monkeys
Positive,The greatest Chinese game ever! I loveeeee it!!!
Positive,china number one
Positive,"SENDING LOVE FROM VIETNAM BIG FAN OF ""TÂY DU KÝ"" AKA JOURNEY TO THE WEST THS GAME IS JUST SO DAMN COOL"
Positive,"Stunning graphics, good story. WORTH MY 95 DOLLARS"
Positive,You need a reason to like this game?
Positive,"Nice revamp for Souls players who have had nothing to play since Elden Ring, goty material imho, performance is the only thing that ticks for me but thats likely a issue on my end. 2024 MUST BUY!"
Positive,MonkeThis game changed my life
Positive,monke fun monke good
Positive,"Amazing game with amazing graphics. However, this game definitely needs a map/mini map."
Positive,"So far the game is doing everything I hoped it would; love the presentation of the world, the enemy design, the voice acting, the use of at least some of the 72 transformations. It's all exactly what i wanted from a Sun Wukong game so far. I play the game with Chinese audio and English subtitles, and if I had one complaint it would be the that the minor mobs' barks and dialogue have no subtitles. Not a deal breaker by any means, but it would be great to understand the conversations i'm overhearing in Golden Cicada form."
Positive,After about 5 hours of gameplay. Here is my review on this amazing game. The story starts off with a bad ass intro and it will tell you exactly what is happening with Wukong.Story 10/10Gameplay 10/10Graphics 10/10Music 10/10Funness 70/10Totals to 100/10. Go pick it up now. Could be the game of the year!Did i mention im still on the first chapter? haha. Youknowhowlongibeenwaitingforthis?Wooimaboutamakeanameformyselfhere.
Positive,我不懂Greek，Norse，Roman，Egyptian神话系统，也不喜欢赛博和朋克风，不喜欢机械风，末日风，西部牛仔，和西式魔法。所以玩不下去战神，刺客信条，2077，地平线，r2d2，霍格多斯，老头环，巫师。这是我自己第一部能认真玩下去的ARPG。地图风格就很舒服，有种中式的美，梦回轩辕剑和仙剑那种意境。游戏优化没问题。11800h + 小水管95w16g3080 影影影高影中中高低影 可以达到60帧， 打了mod开帧生成可以达到90+~100+帧。不过n卡的驱动560.94优化了个寂寞，更新完fps降到80+~90+了。。打了5个多小时只打到虎先锋，对手残党来说还是有点难了. 目前为止没有遇到bug和闪退。唯一小bug就是一个小怪飘起来几秒，还有有时候地图交互键不太灵敏，要微调距离和角度才能按到。有一说一空气墙确实有点多，让我有种玩朱紫各种地方跳不上去的感觉。。。还有用精魄有按键是不是有问题，经常按不出来。
Positive,"The graphics and plot are impeccable. AMD users suggest turning off FSR and turning on XESS for better water surface effects. This is an excellent 3A game, and for a production team of 150 people, it is an industrial miracle. These guys really did a good job"
Positive,Man! What can I say? Masterpiece!
Positive,"Monkey man bonking with big stick, very cool."
Positive,so far so good. Very impressed with the optimization! difficulty is just nice.map is just beautifulonly cons is lack of map/mini mapdefinitely GOTY contender
Positive,game is so fire with a great launch
Positive,"Black Myth Wukong ReviewI played 10 hours but so I think it will say I played 10 hours, I didn't beat the game, yet I still made this comprehensive review to explain the core aspects of the game and it's quality. This review uses my own experience and those of my friends who got ahead in the game. I am 23 years old, and I don't enjoy souls likes anymore in the long term. Still, I did my review objectively and I think you might find it useful. Cheers!~Black Myth Wukong is a soul-like game that adds some interesting elements to the genre by incorporating new ideas into its gameplay through the legendary tale of Sun Wukong. Players can transform into bosses they defeated before (with some limitations), and Wukong's tricks are plenty. They can range from transforming into rock to making multiple clones of themselves or freezing foes in place, unable to move or fight back.The player will explore the tale of the legendary monkey king while fighting challenging bosses and recovering the artifacts of Wukong. The game starts easy but rapidly reaches difficulty levels of your most popular soul games, requiring skill, strategy, and wits to defeat fearsome foes.What Makes It Worth Playing?If there is something people hear about this game, it is two things: transforming into bosses and ray tracing. The ray tracing of the game looks beautiful, as reflections and environments look superb on the screen. The requirements are quite bulky, as I used an RTX 4070 Super and could either go 2k with Ray Tracing at medium with settings on very high for 70-90 FPS or 4k with no ray tracing at the same frame rate.The story is surprisingly very good and interesting, voice actors do well in their assigned roles, and the opening of the game is similar to a blockbuster movie. The tale deals with wanting to be free, which Wukong wants, but the Celestial Court won't let him be. In addition, the court enjoys mocking him and other beast-like creatures, angering him as he rebels to prove his might. The difficulty is another aspect that might attract players looking to establish themselves and face off against challenging foes in exciting and nerve-wracking gameplay.Core GameplayThe game's core combat focuses on options and the availability of resources. The player has multiple avenues for choosing how to fight enemies, such as spirits that they can summon and take their form to unleash special attacks, becoming bosses, using skills such as invisibility, or using their pole to get above the enemy and avoid attacks. Having so many assets to use on foes and see what works best against certain enemies is incredibly fun and rewarding.The premise is that the game is a boss rush; you go to a place, explore it, beat the boss, and move on. If you defeat bosses effortlessly, you run into a lot of bosses on the norm, and each combat is intriguing and unique. Battle monks that summon the fallen, rat siblings in a 1vs2, giant tigers that bathe in the blood of their foes with big swords, etc. The game action is fast, so you have to act quickly before enemies resume the onslaught of attacks. There is no co-op for this game (so those that like souls games with co-op experiences, be warned, it is only going to be you!), and there is no punishment for dying in-game, so you are stress-free and don't have to pick up your ""souls"" or currencies of other types.My ExperienceI enjoyed my time in the game, as brief as it was (I am getting old to be playing this hardcore game, I swear, haha~). I didn't find the stances attractive, as the default stance worked better for me than the other two. The tricks of Wukong are fun to use, and in boss fights, you need to use all of your arsenals intelligently to emerge victorious on the challenging boss fights, which is a great gameplay design. Enemies often have their particular bag of tricks they will use on the player.I used many points in the foundation, mainly HP and stamina. I also used some points in transformations and the immobility spell, as they are instrumental. The gameplay is like a combination of souls, like in action games. It is hard, but you are as powerful as your foes, making the soul-like experience less stressful and difficult. The game's presentation is fantastic; enemies react to your boss's transformations, and the dialogue in fights is on par with the rest of the game.Long Term AppealA game playthrough will last between 40-60 hours, depending on your skill, and you can always replay the game after beating it to challenge even stronger foes. I am getting burned out of the genre. Go there, fight a powerful enemy, get destroyed, do it again until you succeed, and repeat for another 40 hours. I may have been playing too much Elden Ring, but I don't enjoy Souls games as much as I did before.Back to the review, if you like challenges meant to block your progression and prove your skills, this game is impressive. It excels at all its facets and is incredible to experience. If you prefer to avoid difficulty, be wary. It is a marathon to get to the end of this title, as the mountain is rather tall and complex to climb.Price Point AnalysisIt is an easy buy for its asking price. If your computer can run it, you are guaranteed to have a good time with this game.ConclusionIn a genre so cluttered with so many games that it feels oversaturated, Black Myth Wukong succeeds in adding a new spice to the genre by revolutionizing the gameplay and rewards of its core experience. It is a must-play for all souls, like fans who enjoy this title, and an invitation to try it out for those who feel braver and confident in their skills. This game's graphics, music, story, gameplay, and design are superb and worth all the praise it's been getting.10/10 MASTERPIECE"
Positive,Game of the year 2024
Positive,"Amazing game!! I waited so long for this and am not disappointed! This game is beautifully done. Environment looks great, sound is nice, and the game is semi open but keeps you on course to advance through the story. The smaller minions are pretty easy to kill or get around for the most part, which I don't mind at all.  Some bosses are very tough but not quite as bad as dark souls, and I did find myself having to try 15+ times on a few of them so far.   If you like God of War and/or Dark Souls games you will probably be a fan of this.  I was a little worried on how well my computer would handle this but I've not had a single issue running at all highest settings on a 4k monitor.  I am using an I9 14900kf 14th gen and a 4070TI with 64gb of ram and this game was optimized very well!"
Positive,BEST GAME 2024!!!! MAN! How I love this game!
Positive,"so fun to play, just amazing"
Positive,"Embrace monke, be monke, fight as monke, overall monke"
Positive,"One of the most epic opening scenes to a video game that I have experienced and I must say I am really hooked. The visuals and particle effects are absolutely stunning. Combat also feels really smooth and responsive. Like God of War, world exploration is linear but there's nooks and crannies for easter eggs and additional lore. Can't wait to keep playing and bash things with my giant pole!"
Positive,"Overall, it's worth GOTY. Hard to imagine a group of 100 ppl achieved this quality. The invisible wall disrupted some immersion, which I hated at the beginning. But once you get past that, the game is incredible, offering the best graphics and content you could ever imagine for Journey to the West"
Positive,"great game, just great. buy it, now!"
Positive,"initial impression: goose bumps!  omg nostalgia hits hard. beautiful looking game. as a casual gamer, only thing i have to complain about is the game is too darn hard for me."
Positive,这个点玩黑神话的我都标记了，以后优先找你们借钱，妈的逼，一群不上班的少爷哥 你那生活真的假的？黑神话一发售直接上数字豪华版，鼠标键盘显示器主机网速全顶满，时间好像一直有，今天是准备直接玩一天，联动套餐的冰美式你是直接喝两杯。怎么就我天天上班？怎么就我天天上班？怎么就我天天上班？说明我上班创造的价值全被你偷走了，捅死你捅死你捅死你捅死你捅死你捅死你捅死你你们当不了齐天大圣可以下载赛马娘当弼马温的你们当不了齐天大圣可以下载赛马娘当弼马温的你们当不了齐天大圣可以下载赛马娘当弼马温的你们说话啊！现在就黑神话了？你们说话啊！现在就黑神话了？你们说话啊！现在就黑神话了？你们说话啊！现在就黑神话了？你们说话啊！现在就黑神话了？你们说话啊！现在就黑神话了？留我一个人上班？ 留我一个人上班？ 留我一个人上班？ 留我一个人上班？ 留我一个人上班？ 留我一个人上班？ 留我一个人上班？ 留我一个人上班？ 留我一个人上班？ 留我一个人上班？ 留我一个人上班？ 留我一个人上班？怎么就我天天上班？怎么就我天天上班？怎么就我天天上班？怎么就我天天上班？怎么就我天天上班？怎么就我天天上班？怎么就我天天上班？怎么就我天天上班？怎么就我天天上班？怎么就我天天上班？怎么就我天天上班？怎么就我天天上班？怎么就我天天上班？怎么就我天天上班？怎么就我天天上班？怎么就我天天上班？怎么就我天天上班？怎么就我天天上班？怎么就我天天上班？怎么就我天天上班？怎么就我天天上班？
Positive,"man plays monkey king game, mans happy"
Positive,"im playing for two hours, and i didn't get bored for a secondim voting this game for GAME OF THE YEAR"
Positive,"Art, Combat, Story, Optimization. You name it, you can have them all! GOTY Let's goo."
Positive,Aside from some Screen tearing and FPS drops and some pop in and graphical issues here and there I'm enjoying my time.
Positive,"At first I was upset as the opening cutscene i got sub 30 fps, then beat the opening fight, got a random crash and had to redo the opening fight again, no skipping cutscenes allowed. Although this was probably a shader issue, i should have just restarted the game. After the crash I've had a smooth 120 fps+ experience the last 4 hours, so far so good. The music is great, really draws you in to the boss fight. So far i'm loving the game, if something changes my opinion down the road then i'll change this. As of now, this is just a good game, plain and simple."
Positive,Beautiful game ! I can't wait to play more and enjoy the story.
Positive,"Five stars, amazing game. Looks incredible and is difficult in a fun way."
Positive,"10/10 Game of the YearEasily Game of the Year. my personal pick at least. It is NOT a souls-like, if anything it's more like a hack-n-slash with RPG elements. the world is semi-open, semi-linear. by that, I meanyou are being led by the environment, funneled into spaces but can go off the main path. I even used a hidden path to completely avoid a difficult boss and progress, all without breaking a sweat.If your in a situation that is giving you grief, you might be able to avoid it by going around. Explore and look around before facing an enemy head on. the game rewards exploration. I found items in chests that helped me defeat the Fire Yaoguai (IDK his name) because I went a little off the beaten path. the graphics are amazing. it is simply a gorgeous next-gen level game. the details on the characters make each look unique. The items, which are beautifully crafted, stand out from the equally-beautiful environment. The combat move set flows nicely together for smooth combos. every button, you feel the weight of the weapon swing. It tells a unique, rich story based off the Chinese novel: ""Journey to the West"". While you don't need to read the book to understand the game, it will help contextualize the story setting. This game should be the industry standard for triple A games. Simply, a must have for your game library. Worth every penny spent."
